"Cell1"	"Cell2"	"Cell3"	"Cell4"	"Cell5"	"Cell6"	"Cell7"	"Cell8"	"Cell9"	"Cell10"	"Cell11"	"Cell12"	"Cell13"	"Cell14"	"Cell15"	"Cell16"	"Cell17"	"Cell18"	"Cell19"	"Cell20"	"Cell21"	"Cell22"	"Cell23"	"Cell24"	"Cell25"	"Cell26"	"Cell27"	"Cell28"	"Cell29"	"Cell30"	"Cell31"	"Cell32"	"Cell33"	"Cell34"	"Cell35"	"Cell36"	"Cell37"	"Cell38"	"Cell39"	"Cell40"	"Cell41"	"Cell42"	"Cell43"	"Cell44"	"Cell45"	"Cell46"	"Cell47"	"Cell48"	"Cell49"	"Cell50"	"Cell51"	"Cell52"	"Cell53"	"Cell54"	"Cell55"	"Cell56"	"Cell57"	"Cell58"	"Cell59"	"Cell60"	"Cell61"	"Cell62"	"Cell63"	"Cell64"	"Cell65"	"Cell66"	"Cell67"	"Cell68"	"Cell69"	"Cell70"	"Cell71"	"Cell72"	"Cell73"
"ANKRD1"	-4.35219322112097	12.5287626368796	-3.51518875846807	-3.67641834395408	-0.985245298845354	-0.621339297029346	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	9.84519952648945	11.6266680337892	-4.08134345469125	-1.15065449010408	-3.2436169288421	-3.34871052906309	-3.11248928843602	-3.01497946628932	-1.82080848786734	7.84268961230766	-2.90281580811171	-1.43825252324269	12.5861622853987	-0.22251912240405	-2.35875518966778	-3.75783950262563	-3.61489321234394	1.66471570157648	-0.325081130901396	-1.28519258498163	12.2360047283973	-2.57292871554601	12.7798846343486	-4.2187715689323	-0.227171705754748	-3.89670196581787	11.1894476870866	-3.01748760143909	-0.943979603827211	-3.44266781356818	-4.2187715689323	13.8564645762696	-3.24556412385025	-3.45687706206123	4.96373258802697	-1.21704623143761	12.0083417489359	14.8240530736333	10.5035897747387	-4.11258362067086	2.22567512831934	-4.26817405501937	12.5287626368796	-4.26817405501937	-4.29318735091286	-0.971413513489158	-0.922233501238949	14.8240530736333	1.15994151515207	11.5455382501991	-2.65104702474832	11.4912772448172	-3.51305302710561	-3.5648319534578	11.4293891779867	9.46068958418847	9.46068958418847	-4.29715319498402	-3.4808334738882	-4.30211990840025	13.577417809887	-4.11821276102533
"RPL4"	11.73293258342	12.8438439957786	11.7562714956224	9.89439308195232	12.1653622399241	10.1263739272271	10.5546600440826	10.4072983178912	10.6599830178487	11.5954787373782	10.5407820575184	12.5287626368796	12.6423146726166	10.0683354128996	10.1666391274883	10.6746649613097	9.79099509372645	10.1505290018215	9.42241277397863	10.2796990740857	12.136427596081	8.4820427436895	9.62598058325914	12.2767654299755	12.9255830010845	10.9176352251499	10.5035897747387	8.2823067934534	10.7053699983284	11.5255870959041	12.2360047283973	14.8240530736333	10.6746649613097	11.6658916017525	11.7562714956224	11.0873798088534	9.87497216144482	13.0086833855737	11.7758543314985	9.59259531714294	11.5085968091954	11.1362381003181	13.0086833855737	8.25377417614954	10.4922784353214	12.7055794016129	10.6746649613097	12.7798846343486	14.2604299753788	14.2604299753788	11.8514991532467	9.36084209910376	10.0338942834449	12.7055794016129	8.8930543028837	11.9536978966166	10.5997541941558	11.4144106094131	13.577417809887	9.14196992894768	13.0086833855737	11.4450472437095	13.4008131637751	10.3894874469903	10.6516876258598	13.577417809887	13.8564645762696	12.9255830010845	10.8275706019423	9.35230783444804	10.6377594295353	10.81927628909	11.5455382501991
"MGST1"	-2.47904552932646	7.06012264184892	13.2805583494995	-3.67641834395408	11.2257798987368	9.14196992894768	-3.85945525500272	-3.42259531703811	-3.39845790130682	9.40968521407794	-3.34871052906309	-3.24147533558598	8.4820427436895	-4.08134345469125	-0.925518414416948	-4.29715319498402	-3.9518299230974	-3.11248928843602	-3.01497946628932	-3.9518299230974	10.7202937860811	-2.90281580811171	-1.43825252324269	-3.19636292216603	5.92268143701507	-2.35875518966778	-4.29318735091286	-3.61489321234394	12.7055794016129	12.1653622399241	-4.38400045529751	7.87605865894485	-4.30876959096423	7.06012264184892	-4.2187715689323	12.7055794016129	-3.89670196581787	7.72579868087948	-3.01748760143909	-3.34871052906309	13.4008131637751	-3.42852237160585	-0.279546069466338	-3.24556412385025	-3.45687706206123	13.4008131637751	-1.21704623143761	1.85440212102973	-1.90081697720131	1.68476406397632	-4.35219322112097	-4.18663425700757	-3.10914052511861	5.45579726700069	-4.26817405501937	4.60142669758767	8.90268294923036	4.50177891106122	7.6218038741525	1.15994151515207	2.6403975862875	-2.65104702474832	8.03448330904508	-0.0875045531003413	-2.81540769912716	7.5168223435985	-2.9327283075887	10.3142526010897	-3.53309074462103	-1.14807788397799	-4.30211990840025	1.47733530600046	1.52537574880703
"MYL2"	-4.35219322112097	12.9255830010845	-3.51518875846807	-3.67641834395408	-3.57057338628167	5.41191194420176	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	13.8564645762696	13.4008131637751	-4.08134345469125	-4.22096971512673	-4.38400045529751	-4.36228864021914	-3.11248928843602	-3.01497946628932	-3.9518299230974	-3.54752969742284	-2.90281580811171	-1.43825252324269	13.8564645762696	-3.27993724222195	-2.35875518966778	-4.29318735091286	-3.61489321234394	-4.11258362067086	-3.26674612298414	-4.38400045529751	11.4758216249218	-4.30876959096423	12.9255830010845	-4.2187715689323	-3.42540075543808	-3.89670196581787	12.4797302286955	-3.01748760143909	-3.34871052906309	-3.44266781356818	-4.2187715689323	11.7091881364968	-3.24556412385025	-4.21987064202951	-2.52545808744516	-1.21704623143761	12.2037844990713	11.4912772448172	12.136427596081	-4.00184010134851	-4.18663425700757	-4.26817405501937	13.4008131637751	-3.2436169288421	-4.29318735091286	-0.971413513489158	-0.922233501238949	11.8732761344163	1.15994151515207	12.7798846343486	-2.65104702474832	12.4797302286955	-4.36228864021914	-4.29715319498402	12.3205394250362	10.9176352251499	12.5861622853987	-4.29715319498402	-3.4808334738882	-4.30211990840025	12.1653622399241	-4.11821276102533
"CAR3"	-4.00184010134851	-3.54535516187588	12.0976945608784	-3.67641834395408	8.81082291717402	6.93456325774732	-3.85945525500272	-3.42259531703811	-3.39845790130682	9.47679262525608	-3.34871052906309	-3.24147533558598	-3.53309074462103	-4.08134345469125	-2.71685883350788	-4.29715319498402	-4.19749016454676	-3.11248928843602	-3.01497946628932	1.98129229692411	12.0628398720505	-2.90281580811171	-1.43825252324269	-3.19636292216603	10.0988122035708	-2.35875518966778	-4.29318735091286	-3.61489321234394	13.4008131637751	13.577417809887	-4.38400045529751	-3.43164398777361	-4.30876959096423	-1.04737968690323	-4.2187715689323	6.02658916512299	-3.89670196581787	-3.21365197713198	-3.01748760143909	-3.34871052906309	13.2805583494995	-4.2187715689323	10.395216689343	-3.24556412385025	-4.21987064202951	13.2805583494995	-1.21704623143761	-3.4239980362381	-3.56351393544055	-2.60982033779587	-3.11248928843602	-1.87925845842768	-4.26817405501937	-0.376594862995785	-4.26817405501937	-4.29318735091286	12.4797302286955	5.81256306569685	-3.82708190832407	1.15994151515207	-3.87063384630624	-2.65104702474832	-3.16312352104563	-4.0214355430845	-4.29715319498402	-0.307624042644838	-2.9327283075887	-3.35893618221255	-4.29715319498402	-3.4808334738882	-4.30211990840025	-3.15824200406801	-4.35724093067006
"TTC3"	12.5287626368796	7.99599340119274	8.24804218561471	12.6423146726166	9.7599893023315	7.85758646286276	11.8732761344163	11.1099412511646	14.2604299753788	8.54916962050779	11.9816469888508	10.0825845004527	9.97295644389214	11.9273334544456	12.136427596081	13.0086833855737	12.6423146726166	12.136427596081	12.035874257927	12.2767654299755	9.38972281356369	11.8732761344163	10.9849750553419	8.66327762955082	5.04835658750928	10.2077747460469	12.2767654299755	11.0283370905826	6.09142109460854	10.7136330463001	11.6906095011463	8.17792821892604	12.7798846343486	8.39441203163201	12.5861622853987	6.9526890326048	13.4008131637751	10.0108504354427	10.8012109499282	11.8988364222698	6.7765525722344	12.2767654299755	8.99022906854256	12.4797302286955	12.9255830010845	6.0442348145588	11.8039598720058	8.91422692591526	8.50426959224292	8.73769881484974	11.8258325771079	12.9255830010845	11.7562714956224	9.36084209910376	11.3408712985634	13.577417809887	6.24392184949148	10.3647678664175	8.77223039343428	11.3971749037123	9.23792102902625	9.94409514386868	8.50426959224292	12.035874257927	12.9255830010845	8.36467381610449	7.67882964614745	10.2741286921221	11.8258325771079	12.2360047283973	12.7055794016129	11.4144106094131	12.4327340763861
"TUBB5"	11.0393396990357	10.6233898486865	6.63243941508458	12.0976945608784	10.4728394839599	7.00777753340753	11.8039598720058	11.2393762511269	11.6266680337892	7.58865417693157	11.5773563731311	12.136427596081	10.3531517883183	9.79099509372645	10.3825161976679	9.00639403136598	10.5997541941558	11.2393762511269	11.0873798088534	10.9657393523055	11.9273334544456	10.0938470259228	9.7599893023315	12.4327340763861	8.91422692591526	10.1147080066624	10.8797927852352	9.95459098076272	6.17623734155024	9.72822959698423	12.2037844990713	11.6442554987305	11.3126937521196	11.8039598720058	13.2805583494995	7.41841715380195	11.165094548456	10.7288839087051	11.5954787373782	12.8438439957786	9.16302829782052	13.2805583494995	9.88952673741902	10.9379399511323	11.4912772448172	4.38687476909686	11.562082566111	11.3408712985634	11.7562714956224	10.0780185343987	11.0635774835657	10.1441812945042	11.6442554987305	10.9379399511323	10.2741286921221	12.6423146726166	10.0055829706273	5.80440988723627	10.7053699983284	11.8988364222698	11.562082566111	10.1356665495645	8.83513615542877	9.72822959698423	12.5287626368796	11.9816469888508	11.8732761344163	10.3196196996051	12.8438439957786	9.7558409646462	11.2133441069829	7.67297230792256	12.9255830010845
"YWHAB"	11.5455382501991	9.59259531714294	10.7202937860811	11.3971749037123	10.2165656077766	9.24861174822149	11.3514058130742	11.2621436349991	11.5954787373782	9.4302662594845	11.7091881364968	8.78671421707632	9.38581155432978	11.1493520338549	11.0393396990357	11.5773563731311	11.3829831307689	10.6233898486865	7.69011226915972	11.9273334544456	10.690158831963	11.3262420280064	6.64236414385179	8.88563027762354	9.3920011371482	11.6266680337892	11.7562714956224	9.78163861957039	10.3309841680475	11.4600682387969	12.3934073354773	9.88489607975366	12.0976945608784	8.71641302444224	12.1653622399241	10.9849750553419	12.1653622399241	9.8641911595459	11.0393396990357	12.2037844990713	12.0628398720505	13.4008131637751	10.4263325458313	11.7758543314985	11.9536978966166	9.16302829782052	11.6442554987305	9.57379339099165	10.2621619144205	7.53845398470537	11.7091881364968	12.136427596081	13.1208828310256	10.3013846432648	11.8514991532467	12.136427596081	8.06168090574246	6.48299648295535	9.35230783444804	10.9849750553419	9.42649350699583	11.6658916017525	10.1921339191891	12.3934073354773	12.3934073354773	9.29774036869561	9.47679262525608	7.45384721022905	12.136427596081	11.0757304937888	12.0628398720505	10.4525314332669	12.1653622399241
"TUBA1B"	10.8882250658956	11.8732761344163	9.67453772062006	11.8732761344163	10.6377594295353	11.165094548456	12.0083417489359	11.8514991532467	11.5085968091954	7.7303452566467	9.87497216144482	13.4008131637751	11.5954787373782	11.2738197976446	12.0083417489359	11.0283370905826	11.2621436349991	10.5857299671345	11.3683348975935	11.6906095011463	10.4206551359711	9.74256722521669	10.0683354128996	13.577417809887	12.4327340763861	12.2767654299755	11.3683348975935	11.4600682387969	9.9495344143211	10.0428272617696	12.136427596081	11.9273334544456	11.8514991532467	13.0086833855737	11.3126937521196	8.97386333548919	12.2037844990713	11.5455382501991	12.7798846343486	12.5861622853987	10.1866658239148	11.165094548456	10.7677306634854	10.6377594295353	11.5455382501991	8.78671421707632	10.690158831963	12.5287626368796	10.5546600440826	9.1573381895878	10.3894874469903	10.3142526010897	10.2564438768134	11.8258325771079	9.39818642344428	11.2510776144684	11.6658916017525	9.54821249498642	10.2445116399862	11.0757304937888	12.2037844990713	10.606991620568	9.93462574412621	10.6377594295353	11.5455382501991	13.1208828310256	11.6266680337892	10.4263325458313	10.8012109499282	9.78590173728648	12.3541103833475	9.66254131954672	11.9816469888508
"SNAP25"	12.3205394250362	-3.54535516187588	-1.82394586766054	13.8564645762696	-1.90913723535227	-3.37902259599041	13.4008131637751	13.4008131637751	12.1653622399241	-1.62223935932674	13.0086833855737	-3.24147533558598	-3.53309074462103	12.9255830010845	12.9255830010845	12.9255830010845	13.4008131637751	12.0083417489359	12.2037844990713	13.1208828310256	-3.54752969742284	12.5287626368796	12.7055794016129	-3.19636292216603	-3.27993724222195	11.2510776144684	12.2037844990713	13.2805583494995	-4.11258362067086	2.13901907582041	12.5861622853987	-3.43164398777361	12.3541103833475	-3.36022225922591	9.93948806744008	-3.42540075543808	12.0976945608784	-3.21365197713198	13.2805583494995	13.2805583494995	6.08559225880901	11.3683348975935	-3.34557781926374	12.7055794016129	12.8438439957786	6.64931307290964	13.4008131637751	-3.4239980362381	-3.56351393544055	5.5585899694504	11.0873798088534	12.6423146726166	13.2805583494995	-3.35382335563782	10.4005954589085	11.8732761344163	-0.971413513489158	-0.922233501238949	-3.82708190832407	13.4008131637751	-3.87063384630624	11.2979868372244	-0.46769616324112	12.5861622853987	12.6423146726166	-3.15476197832059	-2.9327283075887	-3.35893618221255	12.0628398720505	10.8987325660727	13.1208828310256	-3.15824200406801	11.611260744716
"GNAS"	11.2133441069829	11.9536978966166	11.1362381003181	13.0086833855737	11.4293891779867	10.8012109499282	12.7798846343486	12.7798846343486	12.8438439957786	11.9536978966166	13.4008131637751	11.6658916017525	11.8988364222698	12.0976945608784	11.562082566111	12.0628398720505	11.3408712985634	11.8514991532467	10.4793790862817	11.5255870959041	11.7091881364968	12.9255830010845	11.4912772448172	11.1780456081173	11.0635774835657	11.2979868372244	11.6658916017525	11.8732761344163	11.4758216249218	10.4449705215979	11.8039598720058	12.6423146726166	11.9816469888508	11.6906095011463	11.4450472437095	12.0976945608784	12.035874257927	12.2767654299755	12.4327340763861	13.1208828310256	11.2257798987368	12.0083417489359	12.3934073354773	13.4008131637751	12.3205394250362	9.43837126337703	10.8012109499282	12.0976945608784	12.8438439957786	13.2805583494995	10.9849750553419	11.8039598720058	10.81927628909	12.7798846343486	11.3262420280064	13.8564645762696	10.5776724675668	11.4600682387969	13.8564645762696	12.8438439957786	11.73293258342	12.3205394250362	12.3205394250362	11.6906095011463	12.5861622853987	11.9536978966166	12.3541103833475	12.0976945608784	11.7758543314985	12.2767654299755	11.5773563731311	12.136427596081	11.8988364222698
"SCD1"	-2.37199878832934	-3.54535516187588	13.0086833855737	0.157216169932516	7.38349488105371	9.37299650675822	1.55832832719293	-3.42259531703811	-3.39845790130682	8.19786488333792	6.59282481077001	-3.24147533558598	-3.53309074462103	-4.08134345469125	-3.51518875846807	-3.16172202981543	-4.09780139496522	-3.11248928843602	-3.01497946628932	2.42556705944342	11.6442554987305	-2.90281580811171	5.85329957638235	-3.19636292216603	9.0110550448686	-2.35875518966778	-3.10704546963604	2.62852479508159	10.1666391274883	9.84519952648945	-3.97392419037501	-3.43164398777361	-2.2381939827263	-3.36022225922591	-4.2187715689323	12.2037844990713	-0.0302249686665288	-3.21365197713198	-3.01748760143909	2.16061215320287	13.577417809887	2.58851979015698	-3.34557781926374	-3.24556412385025	-4.21987064202951	10.3825161976679	8.79034740221264	-3.4239980362381	-3.56351393544055	-2.60982033779587	0.386650579399772	-4.18663425700757	9.4302662594845	-3.35382335563782	-3.2436169288421	3.87770032588569	7.5587287389681	10.5926699763136	-3.82708190832407	1.15994151515207	-3.87063384630624	2.23133591942059	-3.16312352104563	-3.36022225922591	0.813156742143765	-3.15476197832059	-2.9327283075887	-3.35893618221255	6.19833994168914	0.055147710565022	-2.35465818144337	-3.15824200406801	-1.94375479709051
"CIDEA"	8.38410702741071	6.3289385707311	1.13316152435161	-3.67641834395408	10.3590556657648	6.44002484157994	-3.85945525500272	0.633337981039691	-3.39845790130682	9.57379339099165	5.26934569757465	-3.24147533558598	-1.15065449010408	-4.08134345469125	-4.22096971512673	-4.38400045529751	-4.36228864021914	-3.11248928843602	-3.01497946628932	-3.9518299230974	10.2077747460469	-2.90281580811171	-1.43825252324269	7.07853397257057	5.3576507123629	-2.35875518966778	-4.29318735091286	-3.61489321234394	12.4327340763861	10.7288839087051	-4.29715319498402	-3.43164398777361	-3.26904571836264	-3.36022225922591	-4.2187715689323	13.2805583494995	-3.89670196581787	0.256137458905277	-3.01748760143909	-3.34871052906309	11.0975147166879	-4.2187715689323	-3.34557781926374	-3.24556412385025	-4.21987064202951	6.96353703075529	-1.21704623143761	5.77558508685355	-3.56351393544055	-2.60982033779587	-4.35219322112097	-4.18663425700757	-4.26817405501937	4.77289568141879	-4.26817405501937	-4.29318735091286	13.8564645762696	13.4008131637751	-1.96924800412858	1.15994151515207	-0.589808614206027	-2.65104702474832	6.56834652637503	-2.26905858645395	-3.76548470775901	-3.15476197832059	-2.9327283075887	9.31898956513053	-3.04292150154773	-3.4808334738882	-4.30211990840025	7.19169015297609	-4.35724093067006
"NME2"	11.4144106094131	12.035874257927	12.136427596081	11.6658916017525	12.7798846343486	11.73293258342	12.0628398720505	9.38138675719213	12.0628398720505	11.2621436349991	12.0976945608784	12.2360047283973	12.1653622399241	7.91770138576087	9.68294131705863	9.77263695876442	10.3013846432648	6.46928208979321	13.577417809887	10.3196196996051	12.2037844990713	11.9816469888508	6.33903770551414	13.2805583494995	13.1208828310256	12.8438439957786	10.7053699983284	4.50901365466429	12.2037844990713	11.3461385558188	10.5110566358261	11.2859948939431	8.75510499794012	12.5287626368796	11.4144106094131	12.4327340763861	10.2741286921221	12.5861622853987	12.2360047283973	11.5455382501991	12.0976945608784	9.58485133193095	11.0873798088534	10.4072983178912	10.690158831963	8.29151202892801	6.91188365269815	11.7091881364968	10.7053699983284	11.3514058130742	10.7600182761882	10.6295752908661	6.98901828858149	12.136427596081	4.91538154370039	8.32026146036545	10.1921339191891	12.6423146726166	10.6516876258598	11.7091881364968	12.0628398720505	8.3746052965792	11.4144106094131	11.4450472437095	8.3898927545384	12.3934073354773	10.682016911933	11.6266680337892	11.1780456081173	11.7758543314985	7.58168368957401	10.0825845004527	11.7091881364968
"EEF1B2"	10.81927628909	13.0086833855737	11.2859948939431	11.3829831307689	12.0976945608784	10.8275706019423	10.9567367579518	9.96328213205107	11.6906095011463	11.8732761344163	10.3647678664175	12.4327340763861	12.4327340763861	9.08071000754815	10.3979060741257	8.66327762955082	10.212868224386	9.93017819422378	10.3765720688657	11.0635774835657	10.0153246322993	8.31042075169091	12.1653622399241	12.9255830010845	11.562082566111	9.26305345615011	10.0728662751599	8.3746052965792	11.3971749037123	12.5861622853987	10.8629664137457	12.5861622853987	9.86956643510907	12.3205394250362	10.4589300023475	11.8039598720058	10.1380162847003	12.8438439957786	12.5861622853987	11.8039598720058	11.8514991532467	7.0575978087531	12.3541103833475	4.63258753192924	9.11387322238748	11.562082566111	10.1612809234574	12.6423146726166	12.0976945608784	12.7055794016129	10.5926699763136	9.53950473227646	12.2767654299755	11.5954787373782	10.7600182761882	10.0728662751599	11.5455382501991	12.9255830010845	11.8039598720058	7.11082901710289	12.5861622853987	11.2002225063655	12.4327340763861	10.008216703035	10.9753136712944	13.0086833855737	11.9536978966166	12.136427596081	9.46880489777405	10.0292240649283	10.2165656077766	10.8546473927084	10.1098287849372
"MLF1"	-4.30211990840025	12.2360047283973	-3.51518875846807	9.11775731443979	2.86323208715459	-3.37902259599041	8.40897153648906	-3.42259531703811	1.56188985413013	-1.62223935932674	2.52694982496434	11.8039598720058	11.8039598720058	-1.48394543512483	-4.22096971512673	2.3284693554891	5.46710390041132	3.15110541670233	3.08595601846192	5.3576507123629	-3.54752969742284	-2.90281580811171	-1.43825252324269	12.5287626368796	-3.27993724222195	5.16176776018203	8.81528999611601	2.50928419941319	-1.62223935932674	-3.26674612298414	-3.93565562962849	12.8438439957786	-3.61489321234394	13.2805583494995	-4.2187715689323	-3.42540075543808	-3.89670196581787	11.8732761344163	-3.01748760143909	1.95969969003886	-3.44266781356818	-3.13444306371457	12.3205394250362	-3.24556412385025	-4.21987064202951	-2.52545808744516	-1.21704623143761	10.6233898486865	12.136427596081	13.8564645762696	3.66508311276126	-3.35382335563782	-3.2060459396998	12.2767654299755	-3.5648319534578	-3.43310561385024	-0.971413513489158	-0.922233501238949	12.3205394250362	1.15994151515207	12.0976945608784	-2.65104702474832	12.3934073354773	5.12952400140659	-3.87063384630624	12.5287626368796	11.5085968091954	13.1208828310256	-4.29715319498402	-3.4808334738882	-2.77636445322503	10.9972123952572	-2.8891068636334
